"ano","codmunres","municipio","cobertura_sinasc"
2015,"220272","Cocal dos Alves",99.9
2015,"220273","Coivaras",97.3
2015,"220275","Colônia do Gurguéia",97.4
2015,"220277","Colônia do Piauí",98.9
2015,"220280","Conceição do Canindé",98.2
2015,"220285","Coronel José Dias",98.2
2015,"220290","Corrente",99.2
2015,"220300","Cristalândia do Piauí",93.5
2015,"220310","Cristino Castro",99.2
2015,"220320","Curimatá",98.3
2015,"220323","Currais",97.7
2015,"220325","Curralinhos",94.7
2015,"220327","Curral Novo do Piauí",88.7
2015,"220330","Demerval Lobão",95.6
2015,"220335","Dirceu Arcoverde",97.8
2015,"220340","Dom Expedito Lopes",95
2015,"220342","Domingos Mourão",95.2
2015,"220345","Dom Inocêncio",97.8
2015,"220350","Elesbão Veloso",98.6
2015,"220360","Eliseu Martins",99.8
2015,"220370","Esperantina",99
2015,"220375","Fartura do Piauí",97
2015,"220380","Flores do Piauí",99.8
2015,"220385","Floresta do Piauí",99.9
2015,"220390","Floriano",98.2
2015,"220400","Francinópolis",99.9
2015,"220410","Francisco Ayres",99.8
2015,"220415","Francisco Macedo",99.9
2015,"220420","Francisco Santos",98.3
2015,"220430","Fronteiras",98.7
2015,"220435","Geminiano",97.5
2015,"220440","Gilbués",96.9
2015,"220450","Guadalupe",97.4
2015,"220455","Guaribas",93.5
2015,"220460","Hugo Napoleão",99.9
2015,"220465","Ilha Grande",99.9
2015,"220470","Inhuma",97.7
2015,"220480","Ipiranga do Piauí",96.9
2015,"220490","Isaías Coelho",99.8
2015,"220500","Itainópolis",96.2
2015,"220510","Itaueira",99.1
2015,"220515","Jacobina do Piauí",99.8
2015,"220520","Jaicós",98.6
2015,"220525","Jardim do Mulato",99.9
2015,"220527","Jatobá do Piauí",97.9
2015,"220530","Jerumenha",96
2015,"220535","João Costa",97.5
2015,"220540","Joaquim Pires",98.8
2015,"220545","Joca Marques",99.8
2015,"220550","José de Freitas",99.5
2015,"220551","Juazeiro do Piauí",98.1
2015,"220552","Júlio Borges",96.9
2015,"220553","Jurema",96.8
2015,"220554","Lagoinha do Piauí",99.9
2015,"220555","Lagoa Alegre",99.1
2015,"220556","Lagoa do Barro do Piauí",97.3
2015,"220557","Lagoa de São Francisco",97.4
2015,"220558","Lagoa do Piauí",97.8
2015,"220559","Lagoa do Sítio",99.8
2015,"220560","Landri Sales",98.2
2015,"220570","Luís Correia",98.4
2015,"220580","Luzilândia",98.4
2015,"220585","Madeiro",99.9
2015,"220590","Manoel Emídio",99.8
2015,"220595","Marcolândia",97.5
2015,"220600","Marcos Parente",94.3
2015,"220605","Massapê do Piauí",98.3
2015,"220610","Matias Olímpio",96.3
2015,"220620","Miguel Alves",98.2
2015,"220630","Miguel Leão",91.9
2015,"220635","Milton Brandão",96
2015,"220640","Monsenhor Gil",96.3
2015,"220650","Monsenhor Hipólito",99.8
2015,"220660","Monte Alegre do Piauí",96.6
2015,"220665","Morro Cabeça no Tempo",95.6
2015,"220667","Morro do Chapéu do Piauí",98.1
2015,"220669","Murici dos Portelas",98.2
2015,"220670","Nazaré do Piauí",99.8
2015,"220672","Nazária",97.4
2015,"220675","Nossa Senhora de Nazaré",99.8
2015,"220680","Nossa Senhora dos Remédios",96.5
2015,"220690","Novo Oriente do Piauí",97.4
2015,"220695","Novo Santo Antônio",99.8
2015,"220700","Oeiras",98.2
2015,"220710","Olho D'Água do Piauí",96.4
2015,"220720","Padre Marcos",97.6
2015,"220730","Paes Landim",98.3
2015,"220735","Pajeú do Piauí",99.8
2015,"220740","Palmeira do Piauí",95.7
2015,"220750","Palmeirais",98
2015,"220755","Paquetá",99.7
2015,"220760","Parnaguá",97.8
2015,"220770","Parnaíba",99.6
2015,"220775","Passagem Franca do Piauí",95.4
2015,"220777","Patos do Piauí",95.8
2015,"220779","Pau D'Arco do Piauí",99.8
2015,"220780","Paulistana",98.6
2015,"220785","Pavussu",95.5
2015,"220790","Pedro II",96.7
2015,"220793","Pedro Laurentino",99.8
2015,"220795","Nova Santa Rita",99.8
2015,"220800","Picos",99
2015,"220810","Pimenteiras",97.4
2015,"220820","Pio IX",95.9
2015,"220830","Piracuruca",99.6
2015,"220840","Piripiri",95.4
2015,"220850","Porto",95.6
2015,"220855","Porto Alegre do Piauí",99.8
2015,"220860","Prata do Piauí",97.8
2015,"220865","Queimada Nova",98.7
2015,"220870","Redenção do Gurguéia",97.6
2015,"220880","Regeneração",98.5
2015,"220885","Riacho Frio",98.3
2015,"220887","Ribeira do Piauí",95
2015,"220890","Ribeiro Gonçalves",94.7
2015,"220900","Rio Grande do Piauí",95.6
2015,"220910","Santa Cruz do Piauí",96.9
2015,"220915","Santa Cruz dos Milagres",99.7
2015,"220920","Santa Filomena",95.6
2015,"220930","Santa Luz",98.5
2015,"220935","Santana do Piauí",99.9
2015,"220937","Santa Rosa do Piauí",96.8
2015,"220940","Santo Antônio de Lisboa",99.9
2015,"220945","Santo Antônio dos Milagres",97.7
2015,"220950","Santo Inácio do Piauí",97.6
2015,"220955","São Braz do Piauí",98.4
2015,"220960","São Félix do Piauí",99.8
2015,"220965","São Francisco de Assis do Piauí",99.8
2015,"220970","São Francisco do Piauí",95.8
2015,"220975","São Gonçalo do Gurguéia",96.6
2015,"220980","São Gonçalo do Piauí",99.9
2015,"220985","São João da Canabrava",96.2
2015,"220987","São João da Fronteira",94.7
2015,"220990","São João da Serra",95.1
2015,"220995","São João da Varjota",97.1
2015,"220997","São João do Arraial",94.4
2015,"221000","São João do Piauí",99
2015,"221005","São José do Divino",99.9
2015,"221010","São José do Peixe",91.9
2015,"221020","São José do Piauí",97.7
2015,"221030","São Julião",96.3
2015,"221035","São Lourenço do Piauí",97.8
2015,"221037","São Luis do Piauí",96.8
2015,"221038","São Miguel da Baixa Grande",92.9
2015,"221039","São Miguel do Fidalgo",94
2015,"221040","São Miguel do Tapuio",98
2015,"221050","São Pedro do Piauí",97
2015,"221060","São Raimundo Nonato",97.9
2015,"221062","Sebastião Barros",96.5
2015,"221063","Sebastião Leal",98.2
2015,"221065","Sigefredo Pacheco",98
2015,"221070","Simões",98.2
2015,"221080","Simplício Mendes",93.7
2015,"221090","Socorro do Piauí",97.9
2015,"221093","Sussuapara",98.6
2015,"221095","Tamboril do Piauí",99.8
2015,"221097","Tanque do Piauí",92.8
2015,"221100","Teresina",98
2015,"221110","União",98.4
2015,"221120","Uruçuí",99.1
2015,"221130","Valença do Piauí",99.5
2015,"221135","Várzea Branca",96
2015,"221140","Várzea Grande",94
2015,"221150","Vera Mendes",99.8
2015,"221160","Vila Nova do Piauí",99.9
2015,"221170","Wall Ferraz",97.6
2015,"230010","Abaiara",99.1
2015,"230015","Acarape",97.8
2015,"230020","Acaraú",98.6
2015,"230030","Acopiara",98
2015,"230040","Aiuaba",93.4
2015,"230050","Alcântaras",69.8
2015,"230060","Altaneira",96.2
2015,"230070","Alto Santo",98.7
2015,"230075","Amontada",98.2
2015,"230080","Antonina do Norte",86.5
2015,"230090","Apuiarés",94.9
2015,"230100","Aquiraz",97.1
2015,"230110","Aracati",98.9
2015,"230120","Aracoiaba",94.3
2015,"230125","Ararendá",96.9
2015,"230130","Araripe",96.7
2015,"230140","Aratuba",95.8
2015,"230150","Arneiroz",98.7
2015,"230160","Assaré",92.3
2015,"230170","Aurora",96.3
2015,"230180","Baixio",96.2
2015,"230185","Banabuiú",91.8
2015,"230190","Barbalha",98.6
2015,"230195","Barreira",98
2015,"230200","Barro",96.4
2015,"230205","Barroquinha",98.1
2015,"230210","Baturité",99.4
2015,"230220","Beberibe",97.7
2015,"230230","Bela Cruz",96.6
2015,"230240","Boa Viagem",99
2015,"230250","Brejo Santo",99.3
2015,"230260","Camocim",97.3
2015,"230270","Campos Sales",95.6
2015,"230280","Canindé",93.2
2015,"230290","Capistrano",96.4
2015,"230300","Caridade",97.4
2015,"230310","Cariré",78.4
2015,"230320","Caririaçu",91.4
2015,"230330","Cariús",98.3
2015,"230340","Carnaubal",98.1
2015,"230350","Cascavel",95.6
2015,"230360","Catarina",98.4
2015,"230365","Catunda",80.9
2015,"230370","Caucaia",97.7
2015,"230380","Cedro",95.4
2015,"230390","Chaval",94.6
2015,"230393","Choró",84.2
2015,"230395","Chorozinho",95.3
2015,"230400","Coreaú",74.2
2015,"230410","Crateús",97.6
2015,"230420","Crato",95
2015,"230423","Croatá",94.1
2015,"230425","Cruz",95
2015,"230426","Deputado Irapuan Pinheiro",97.5
2015,"230427","Ererê",92.4
2015,"230428","Eusébio",97.8
2015,"230430","Farias Brito",93.5
2015,"230435","Forquilha",71.4
2015,"230440","Fortaleza",98.3
2015,"230445","Fortim",96.6
2015,"230450","Frecheirinha",73.6
2015,"230460","General Sampaio",93.9
2015,"230465","Graça",77.5
2015,"230470","Granja",92.4
2015,"230480","Granjeiro",94.1
2015,"230490","Groaíras",78.3
2015,"230495","Guaiúba",95.6
2015,"230500","Guaraciaba do Norte",95.2
2015,"230510","Guaramiranga",98.5
2015,"230520","Hidrolândia",84.7
2015,"230523","Horizonte",98.3
2015,"230526","Ibaretama",90.3
2015,"230530","Ibiapina",96.6
2015,"230533","Ibicuitinga",93.7
2015,"230535","Icapuí",97.5
2015,"230540","Icó",97.1
2015,"230550","Iguatu",98.9
2015,"230560","Independência",96.2
2015,"230565","Ipaporanga",98.4
2015,"230570","Ipaumirim",98.4
2015,"230580","Ipu",96.1
2015,"230590","Ipueiras",95.3
2015,"230600","Iracema",97.8
2015,"230610","Irauçuba",84
2015,"230620","Itaiçaba",97.7
2015,"230625","Itaitinga",98.8
2015,"230630","Itapajé",94.6
2015,"230640","Itapipoca",97.3
2015,"230650","Itapiúna",91.7
2015,"230655","Itarema",96.6
2015,"230660","Itatira",92.5
2015,"230670","Jaguaretama",92.5
2015,"230680","Jaguaribara",96.5
2015,"230690","Jaguaribe",98.3
2015,"230700","Jaguaruana",96.4
2015,"230710","Jardim",95.7
2015,"230720","Jati",96.9
2015,"230725","Jijoca de Jericoacoara",94.1
2015,"230730","Juazeiro do Norte",95.4
2015,"230740","Jucás",98.3
2015,"230750","Lavras da Mangabeira",97.8
2015,"230760","Limoeiro do Norte",98.3
2015,"230763","Madalena",98.8
2015,"230765","Maracanaú",99.2
2015,"230770","Maranguape",97.2
2015,"230780","Marco",92.9
2015,"230790","Martinópole",84.6
2015,"230800","Massapê",71.8
2015,"230810","Mauriti",99
2015,"230820","Meruoca",75.6
2015,"230830","Milagres",91.2
2015,"230835","Milhã",97.1
2015,"230837","Miraíma",93.9
2015,"230840","Missão Velha",96.7
2015,"230850","Mombaça",97
2015,"230860","Monsenhor Tabosa",92.4
2015,"230870","Morada Nova",97.8
2015,"230880","Moraújo",72.8
2015,"230890","Morrinhos",79.4
2015,"230900","Mucambo",79.6
2015,"230910","Mulungu",96.6
2015,"230920","Nova Olinda",95.9
2015,"230930","Nova Russas",93.3
2015,"230940","Novo Oriente",95.4
2015,"230945","Ocara",94.7
2015,"230950","Orós",97.6
2015,"230960","Pacajus",98.1
2015,"230970","Pacatuba",96.5
2015,"230980","Pacoti",97.7
2015,"230990","Pacujá",81.9
2015,"231000","Palhano",96.7
2015,"231010","Palmácia",99.8
2015,"231020","Paracuru",99.4
2015,"231025","Paraipaba",97.6
2015,"231030","Parambu",97
2015,"231040","Paramoti",98.3
2015,"231050","Pedra Branca",92.7
2015,"231060","Penaforte",98.6
2015,"231070","Pentecoste",97.5
2015,"231080","Pereiro",94.4
2015,"231085","Pindoretama",91.4
2015,"231090","Piquet Carneiro",98.5
2015,"231095","Pires Ferreira",82.1
2015,"231100","Poranga",95.1
2015,"231110","Porteiras",99
2015,"231120","Potengi",97.6
2015,"231123","Potiretama",97.3
2015,"231126","Quiterianópolis",97
2015,"231130","Quixadá",93
2015,"231135","Quixelô",97.5
2015,"231140","Quixeramobim",98.3
2015,"231150","Quixeré",98.6
2015,"231160","Redenção",95.5
2015,"231170","Reriutaba",79
2015,"231180","Russas",98.8
2015,"231190","Saboeiro",93.8
2015,"231195","Salitre",93.9
2015,"231200","Santana do Acaraú",79.1
2015,"231210","Santana do Cariri",90
2015,"231220","Santa Quitéria",64.4
2015,"231230","São Benedito",95.5
2015,"231240","São Gonçalo do Amarante",98.1
2015,"231250","São João do Jaguaribe",97.2
2015,"231260","São Luís do Curu",97.7
2015,"231270","Senador Pompeu",94.8
2015,"231280","Senador Sá",67.1
2015,"231290","Sobral",96.4
2015,"231300","Solonópole",99.2
2015,"231310","Tabuleiro do Norte",98.3
2015,"231320","Tamboril",97.1
2015,"231325","Tarrafas",94.7
2015,"231330","Tauá",99.5
2015,"231335","Tejuçuoca",97.5
2015,"231340","Tianguá",95.3
2015,"231350","Trairi",94.9
2015,"231355","Tururu",98.8
2015,"231360","Ubajara",94.1
2015,"231370","Umari",98.8
2015,"231375","Umirim",96
2015,"231380","Uruburetama",96.5
2015,"231390","Uruoca",68.3
2015,"231395","Varjota",73.5
2015,"231400","Várzea Alegre",98.4
2015,"231410","Viçosa do Ceará",95.7
2015,"240010","Acari",97.8
2015,"240020","Açu",98.6
2015,"240030","Afonso Bezerra",96.8
2015,"240040","Água Nova",97.7
2015,"240050","Alexandria",99.2
2015,"240060","Almino Afonso",94.8
2015,"240070","Alto do Rodrigues",87.4
2015,"240080","Angicos",94.7
2015,"240090","Antônio Martins",97.1
2015,"240100","Apodi",92.2
2015,"240110","Areia Branca",96.3
2015,"240120","Arês",98.1
2015,"240130","Augusto Severo",96.3
2015,"240140","Baía Formosa",95.1
2015,"240145","Baraúna",97
2015,"240150","Barcelona",91.9
2015,"240160","Bento Fernandes",96.4
2015,"240165","Bodó",99.8
2015,"240170","Bom Jesus",96.3
2015,"240180","Brejinho",95.8
2015,"240185","Caiçara do Norte",96
2015,"240190","Caiçara do Rio do Vento",99.7
2015,"240200","Caicó",99.2
2015,"240210","Campo Redondo",81.5
2015,"240220","Canguaretama",98.8
2015,"240230","Caraúbas",93.9
2015,"240240","Carnaúba dos Dantas",94
2015,"240250","Carnaubais",94.9
2015,"240260","Ceará-Mirim",97.2
2015,"240270","Cerro Corá",99.1
2015,"240280","Coronel Ezequiel",96.8
2015,"240290","Coronel João Pessoa",98.2
2015,"240300","Cruzeta",98.8
2015,"240310","Currais Novos",98.3
2015,"240320","Doutor Severiano",99.9
2015,"240325","Parnamirim",99.1
2015,"240330","Encanto",95.8
2015,"240340","Equador",99.8
2015,"240350","Espírito Santo",92
2015,"240360","Extremoz",98.2
2015,"240370","Felipe Guerra",97.1
2015,"240375","Fernando Pedroza",91.9
2015,"240380","Florânia",94.3
2015,"240390","Francisco Dantas",99.9
2015,"240400","Frutuoso Gomes",99.8
2015,"240410","Galinhos",94.4
2015,"240420","Goianinha",91.8
2015,"240430","Governador Dix-Sept Rosado",94.4
2015,"240440","Grossos",97.2
2015,"240450","Guamaré",98.4
2015,"240460","Ielmo Marinho",92.4
2015,"240470","Ipanguaçu",97.8
2015,"240480","Ipueira",99.8
2015,"240485","Itajá",98
2015,"240490","Itaú",98.4
2015,"240500","Jaçanã",90.2
2015,"240510","Jandaíra",96.9
2015,"240520","Janduís",90.1
2015,"240530","Januário Cicco",97.2
2015,"240540","Japi",95.5
2015,"240550","Jardim de Angicos",96
2015,"240560","Jardim de Piranhas",98.8
2015,"240570","Jardim do Seridó",99.9
2015,"240580","João Câmara",97.4
2015,"240590","João Dias",99.8
2015,"240600","José da Penha",99.8
2015,"240610","Jucurutu",96.3
2015,"240615","Jundiá",96.5
2015,"240620","Lagoa d'Anta",97.6
2015,"240630","Lagoa de Pedras",94
2015,"240640","Lagoa de Velhos",96.8
2015,"240650","Lagoa Nova",96.8
2015,"240660","Lagoa Salgada",96.2
2015,"240670","Lajes",94.6
2015,"240680","Lajes Pintadas",99.9
2015,"240690","Lucrécia",99.9
2015,"240700","Luís Gomes",97.5
2015,"240710","Macaíba",98.1
2015,"240720","Macau",96.6
2015,"240725","Major Sales",93.9
2015,"240730","Marcelino Vieira",96.9
2015,"240740","Martins",97.3
2015,"240750","Maxaranguape",98.6
2015,"240760","Messias Targino",94.1
2015,"240770","Montanhas",98.7
2015,"240780","Monte Alegre",97.6
2015,"240790","Monte das Gameleiras",97.7
2015,"240800","Mossoró",96.2
2015,"240810","Natal",98.3
2015,"240820","Nísia Floresta",98.8
2015,"240830","Nova Cruz",96.9
2015,"240840","Olho d'Água do Borges",95.2
2015,"240850","Ouro Branco",95.4
2015,"240860","Paraná",98.1
2015,"240870","Paraú",97.5
2015,"240880","Parazinho",93.7
2015,"240890","Parelhas",98.5
2015,"240895","Rio do Fogo",93.6
2015,"240910","Passa e Fica",95.8
2015,"240920","Passagem",99.9
2015,"240930","Patu",90.9
2015,"240933","Santa Maria",99.7
2015,"240940","Pau dos Ferros",98.2
2015,"240950","Pedra Grande",96.7
2015,"240960","Pedra Preta",91.6
2015,"240970","Pedro Avelino",93.7
2015,"240980","Pedro Velho",99
2015,"240990","Pendências",97.4
2015,"241000","Pilões",99.9
2015,"241010","Poço Branco",98.1
2015,"241020","Portalegre",96.7
2015,"241025","Porto do Mangue",93.9
2015,"241030","Serra Caiada",91.4
2015,"241040","Pureza",97.7
2015,"241050","Rafael Fernandes",96.6
2015,"241060","Rafael Godeiro",99.9
2015,"241070","Riacho da Cruz",90.9
2015,"241080","Riacho de Santana",90.4
2015,"241090","Riachuelo",96.3
2015,"241100","Rodolfo Fernandes",97.6
2015,"241105","Tibau",98.1
2015,"241110","Ruy Barbosa",96.6
2015,"241120","Santa Cruz",98.4
2015,"241140","Santana do Matos",96.8
2015,"241142","Santana do Seridó",96.5
2015,"241150","Santo Antônio",94.2
2015,"241160","São Bento do Norte",99.7
2015,"241170","São Bento do Trairí",96
2015,"241180","São Fernando",99.4
2015,"241190","São Francisco do Oeste",92
2015,"241200","São Gonçalo do Amarante",98.1
2015,"241210","São João do Sabugi",99.8
2015,"241220","São José de Mipibu",96.2
2015,"241230","São José do Campestre",98.3
2015,"241240","São José do Seridó",99.8
2015,"241250","São Miguel",95.6
2015,"241255","São Miguel do Gostoso",95.8
2015,"241260","São Paulo do Potengi",99.4
2015,"241270","São Pedro",82
2015,"241280","São Rafael",95.9
2015,"241290","São Tomé",97.4
2015,"241300","São Vicente",95.6
2015,"241310","Senador Elói de Souza",92.5
2015,"241320","Senador Georgino Avelino",94
2015,"241330","Serra de São Bento",95.9
2015,"241335","Serra do Mel",96.4
2015,"241340","Serra Negra do Norte",90.3
2015,"241350","Serrinha",96.8
2015,"241355","Serrinha dos Pintos",97.8
2015,"241360","Severiano Melo",94.6
2015,"241370","Sítio Novo",96.5
2015,"241380","Taboleiro Grande",95.8
2015,"241390","Taipu",95.2
2015,"241400","Tangará",97.4
2015,"241410","Tenente Ananias",98.5
2015,"241415","Tenente Laurentino Cruz",95.5
2015,"241420","Tibau do Sul",89
2015,"241430","Timbaúba dos Batistas",94
2015,"241440","Touros",89.3
2015,"241445","Triunfo Potiguar",95.9
2015,"241450","Umarizal",92.6
2015,"241460","Upanema",98.1
2015,"241470","Várzea",95.6
2015,"241475","Venha-Ver",92.3
2015,"241480","Vera Cruz",98
2015,"241490","Viçosa",99.9
2015,"241500","Vila Flor",99.9
2015,"250010","Água Branca",98.4
2015,"250020","Aguiar",99.8
2015,"250030","Alagoa Grande",99.2
2015,"250040","Alagoa Nova",98.2
2015,"250050","Alagoinha",99.5
2015,"250053","Alcantil",99.9
2015,"250057","Algodão de Jandaíra",94
2015,"250060","Alhandra",97.7
2015,"250070","São João do Rio do Peixe",99.3
2015,"250073","Amparo",99.8
2015,"250077","Aparecida",99.9
2015,"250080","Araçagi",98
2015,"250090","Arara",98.2
2015,"250100","Araruna",80.3
2015,"250110","Areia",98.9
2015,"250115","Areia de Baraúnas",99.9
